59.57378387451172,-58.197479248046875,167.1641387939453,HAO:0002448,triangular mesopleural furrow
49.57378387451172,-58.197479248046875,167.1641387939453,HAO:0002447,campaniform stipital sensillum
39.57378387451172,-58.197479248046875,167.1641387939453,HAO:0002446,trichoid sensillum of the glossa
29.57378578186035,-58.197479248046875,167.1641387939453,HAO:0002445,lateral galeal sclerite
149.57379150390625,-68.19747924804688,167.1641387939453,HAO:0002444,proximal lobe of lateral flange of the principal c
139.57379150390625,-68.19747924804688,167.1641387939453,HAO:0002443,distal lobe of the lateral flange of the principal
129.57379150390625,-68.19747924804688,167.1641387939453,HAO:0002442,lateral flange of the principal carina of the stip
119.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002441,Distal mesal projection of cardo
109.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002440,Distal lateral projection of cardo
99.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002439,cranial condyle of cardo
89.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002438,latero-proximal stipital process
79.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002437,postpalpal ventral premental area
69.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002436,prepalpal ventral premental area
59.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002435,dorsomedian area of the mesoscutellar-axillar comp
49.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002434,alutaceous
39.57378387451172,-68.19747924804688,167.1641387939453,HAO:0002433,coriaceous
29.57378578186035,-68.19747924804688,167.1641387939453,HAO:0002432,transverse carina of the metasomal depression
149.57379150390625,-78.19747924804688,167.1641387939453,HAO:0002431,lateral mesosoma length
139.57379150390625,-78.19747924804688,167.1641387939453,HAO:0002430,scute
129.57379150390625,-78.19747924804688,167.1641387939453,HAO:0002429,postpetiole height
119.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002428,stigmal vein
109.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002427,apical setae of T3
99.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002426,anterior ocellar-orbital line
89.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002425,axillular spine
79.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002424,twelfth flagellomere
69.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002423,specillum
59.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002422,odontoid process
49.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002421,posterodorsal metapleural area
39.57378387451172,-78.19747924804688,167.1641387939453,HAO:0002420,metapecto-propodeal conjunctiva
29.57378578186035,-78.19747924804688,167.1641387939453,HAO:0002419,sensillar plate of the aedeagus
149.57379150390625,-88.19747924804688,167.1641387939453,HAO:0002418,posteromedian process of the mesoscutellum
139.57379150390625,-88.19747924804688,167.1641387939453,HAO:0002417,resilin rich articulation of the ramus
655.1005859375,202.10772705078125,167.1641082763672,HAO:0002416,atrium
119.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002415,trachea
109.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002414,distoventral submedian corner of the cupula
99.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002413,body length
89.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002412,buccal lobe
79.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002411,petiole neck
69.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002410,axillary muscle
59.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002409,harpe length
49.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002408,head length
39.57378387451172,-88.19747924804688,167.1641387939453,HAO:0002407,head height
29.57378578186035,-88.19747924804688,167.1641387939453,HAO:0002406,harpe width
149.57379150390625,-98.19747924804688,167.1641387939453,HAO:0002405,posterior mesoscutal width
139.57379150390625,-98.19747924804688,167.1641387939453,HAO:0002404,anterior mesoscutal width
129.57379150390625,-98.19747924804688,167.1641387939453,HAO:0002403,mesopleuron length
119.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002402,sternaulus length
109.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002401,ventrolateral invagination of the pronotum
99.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002400,subtorular carina
89.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002399,torulo-clypeal carina
79.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002398,transverse frontal carina
69.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002397,anteromedian projection of the metanoto-propodeo-m
59.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002396,transverse line of the metanotum/propodeum
49.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002395,proximoventral notch of cupula
39.57378387451172,-98.19747924804688,167.1641387939453,HAO:0002394,proximolateral projection of the cupula
29.57378578186035,-98.19747924804688,167.1641387939453,HAO:0002393,anterior discrimenal pit
149.57379150390625,-108.19747924804688,167.1641387939453,HAO:0002392,sensillar ring of harpe
139.57379150390625,-108.19747924804688,167.1641387939453,HAO:0002391,distal projection of the penisvalva
129.57379150390625,-108.19747924804688,167.1641387939453,HAO:0002390,submedial flange of occipital carina
119.57378387451172,-108.19747924804688,167.1641387939453,HAO:0002389,median flange of occipital carina
109.57378387451172,-108.19747924804688,167.1641387939453,HAO:0002388,median facial keel
99.57378387451172,-108.19747924804688,167.1641387939453,HAO:0002387,facial apodeme
89.57378387451172,-108.19747924804688,167.1641387939453,HAO:0002386,distal projection of the parossiculus
